リンク,漢字,仮名
http://www.wikidata.org/entity/Q34095,青銅,せいどう
http://www.wikidata.org/entity/Q34178,神学,しんがく
http://www.wikidata.org/entity/Q34442,道路,どうろ
http://www.wikidata.org/entity/Q35666,氷河,ひょうが
http://www.wikidata.org/entity/Q37144,実包,じっぽう
http://www.wikidata.org/entity/Q37930,切手,きって
http://www.wikidata.org/entity/Q41083,梅毒,ばいどく
http://www.wikidata.org/entity/Q42225,極東,きょくとう
http://www.wikidata.org/entity/Q44914,数独,すうどく
http://www.wikidata.org/entity/Q46221,電場,でんば
http://www.wikidata.org/entity/Q49144,天守,てんしゅ
http://www.wikidata.org/entity/Q52051,対馬,つしま
http://www.wikidata.org/entity/Q52371,連隊,れんたい
http://www.wikidata.org/entity/Q53842,黒潮,くろしお
http://www.wikidata.org/entity/Q79894,点字,てんじ
http://www.wikidata.org/entity/Q80687,秘書,ひしょ
http://www.wikidata.org/entity/Q83345,割礼,かつれい
http://www.wikidata.org/entity/Q83405,工場,こうじょう
http://www.wikidata.org/entity/Q104309,白軍,はくぐん
http://www.wikidata.org/entity/Q109866,求肥,ぎゅうひ
http://www.wikidata.org/entity/Q110084,血清,けっせい
http://www.wikidata.org/entity/Q115474,湯円,たんゆあん
http://www.wikidata.org/entity/Q131288,移民,いみん
http://www.wikidata.org/entity/Q132814,蒸発,じょうはつ
http://www.wikidata.org/entity/Q135714,西寺,にしてら
http://www.wikidata.org/entity/Q153378,平成,へいせい
http://www.wikidata.org/entity/Q154902,東京,とうきょう
http://www.wikidata.org/entity/Q161249,乳酸,にゅうさん
http://www.wikidata.org/entity/Q169207,差別,さべつ
http://www.wikidata.org/entity/Q170258,長石,ちょうせき
http://www.wikidata.org/entity/Q170537,風水,ふうすい
http://www.wikidata.org/entity/Q182559,人魚,にんぎょ
http://www.wikidata.org/entity/Q183573,回族,かいぞく
http://www.wikidata.org/entity/Q183816,修士,しゅうし
http://www.wikidata.org/entity/Q184186,原罪,げんざい
http://www.wikidata.org/entity/Q186516,国旗,こっき
http://www.wikidata.org/entity/Q188447,電線,でんせん
http://www.wikidata.org/entity/Q190277,中原,なかはら
http://www.wikidata.org/entity/Q201487,日活,にっかつ
http://www.wikidata.org/entity/Q202785,平均,へいきん
http://www.wikidata.org/entity/Q203874,洋白,ようはく
http://www.wikidata.org/entity/Q206175,応力,おうりょく
http://www.wikidata.org/entity/Q207628,作曲,さっきょく
http://www.wikidata.org/entity/Q207957,三宝,さんぽう
http://www.wikidata.org/entity/Q208030,印相,いんそう
http://www.wikidata.org/entity/Q208045,金色,きんいろ
http://www.wikidata.org/entity/Q208607,功夫,いさお
http://www.wikidata.org/entity/Q216774,運命,うんめい
http://www.wikidata.org/entity/Q257873,国王,こくおう
http://www.wikidata.org/entity/Q259438,雑穀,ざっこく
http://www.wikidata.org/entity/Q310751,紅海,こうかい
http://www.wikidata.org/entity/Q315553,原敬,はらたかし
http://www.wikidata.org/entity/Q319608,住所,じゅうしょ
http://www.wikidata.org/entity/Q329174,大正,たいしょう
http://www.wikidata.org/entity/Q334445,大隊,だいたい
http://www.wikidata.org/entity/Q340803,八旗,はちはた
http://www.wikidata.org/entity/Q364397,赤旗,あかはた
http://www.wikidata.org/entity/Q372468,雪女,ゆきおんな
http://www.wikidata.org/entity/Q384821,貝毒,かいどく
http://www.wikidata.org/entity/Q435625,小雪,こゆき
http://www.wikidata.org/entity/Q482722,王仁,わに
http://www.wikidata.org/entity/Q483018,農心,のうこころ
http://www.wikidata.org/entity/Q488071,放電,ほうでん
http://www.wikidata.org/entity/Q499327,男性,だんせい
http://www.wikidata.org/entity/Q500681,皇居,こうきょ
http://www.wikidata.org/entity/Q500934,風花,かざばな
http://www.wikidata.org/entity/Q506616,水死,すいし
http://www.wikidata.org/entity/Q568946,駅弁,えきべん
http://www.wikidata.org/entity/Q589237,天使,てんし
http://www.wikidata.org/entity/Q597663,宇宙,うちゅう
http://www.wikidata.org/entity/Q602446,歌詞,かし
http://www.wikidata.org/entity/Q640673,戦争,せんそう
http://www.wikidata.org/entity/Q660369,論文,ろんぶん
http://www.wikidata.org/entity/Q679847,条例,じょうれい
http://www.wikidata.org/entity/Q701326,張良,ちょうりょう
http://www.wikidata.org/entity/Q705212,金玉,きんぎょく
http://www.wikidata.org/entity/Q715546,豆花,まめはな
http://www.wikidata.org/entity/Q720644,浅草,あさくさ
http://www.wikidata.org/entity/Q728889,腸骨,ちょうこつ
http://www.wikidata.org/entity/Q736411,出雲,いずも
http://www.wikidata.org/entity/Q738793,軍刀,ぐんとう
http://www.wikidata.org/entity/Q741332,評価,ひょうか
http://www.wikidata.org/entity/Q742460,律令,りつりょう
http://www.wikidata.org/entity/Q747720,春秋,しゅんじゅう
http://www.wikidata.org/entity/Q773214,十手,じゅって
http://www.wikidata.org/entity/Q774176,競輪,けいりん
http://www.wikidata.org/entity/Q816425,測量,そくりょう
http://www.wikidata.org/entity/Q831137,天皇,てんのう
http://www.wikidata.org/entity/Q835435,武周,ぶしゅう
http://www.wikidata.org/entity/Q836198,新宿,しんじゅく
http://www.wikidata.org/entity/Q836272,状元,じょうげん
http://www.wikidata.org/entity/Q837262,花火,はなび
http://www.wikidata.org/entity/Q837313,社会,しゃかい
http://www.wikidata.org/entity/Q839397,理科,りか
http://www.wikidata.org/entity/Q840178,宗族,そうぞく
http://www.wikidata.org/entity/Q842563,氷青,こおりあお
http://www.wikidata.org/entity/Q843533,乳輪,にゅうりん
http://www.wikidata.org/entity/Q843806,説話,せつわ
http://www.wikidata.org/entity/Q859955,国人,くにびと
http://www.wikidata.org/entity/Q875377,天命,てんめい
http://www.wikidata.org/entity/Q877913,団子,だんご
http://www.wikidata.org/entity/Q898921,境線,さかいせん
http://www.wikidata.org/entity/Q1042979,音域,おんいき
http://www.wikidata.org/entity/Q1056391,校長,こうちょう
http://www.wikidata.org/entity/Q1058795,体液,たいえき
http://www.wikidata.org/entity/Q1072949,前漢,ぜんかん
http://www.wikidata.org/entity/Q1074150,幕府,ばくふ
http://www.wikidata.org/entity/Q1085881,季語,きご
http://www.wikidata.org/entity/Q1102226,七宝,しっぽう
http://www.wikidata.org/entity/Q1136943,黒船,くろふね
http://www.wikidata.org/entity/Q1137062,馬雲,うまくも
http://www.wikidata.org/entity/Q1142558,黄泉,よみ
http://www.wikidata.org/entity/Q1169095,神話,しんわ
http://www.wikidata.org/entity/Q1191138,五穀,ごこく
http://www.wikidata.org/entity/Q1194121,天明,てんめい
http://www.wikidata.org/entity/Q1201472,戦後,せんご
http://www.wikidata.org/entity/Q1237438,白毛,しらが
http://www.wikidata.org/entity/Q1239083,油圧,ゆあつ
http://www.wikidata.org/entity/Q1255921,代表,だいひょう
http://www.wikidata.org/entity/Q1272718,道鏡,どうきょう
http://www.wikidata.org/entity/Q1304426,長巻,ちょうかん
http://www.wikidata.org/entity/Q1314907,制服,せいふく
http://www.wikidata.org/entity/Q1316445,家老,かろう
http://www.wikidata.org/entity/Q1322614,極限,きょくげん
http://www.wikidata.org/entity/Q1325419,元治,げんじ
http://www.wikidata.org/entity/Q1327357,漢服,かんふく
http://www.wikidata.org/entity/Q1332242,東急,とうきゅう
http://www.wikidata.org/entity/Q1355439,司教,しきょう
http://www.wikidata.org/entity/Q1396900,中将,ちゅうじょう
http://www.wikidata.org/entity/Q1474187,海神,うみがみ
http://www.wikidata.org/entity/Q1480213,助詞,じょし
http://www.wikidata.org/entity/Q1516405,白夜,びゃくや
http://www.wikidata.org/entity/Q1629088,国府,こう
http://www.wikidata.org/entity/Q1712140,報復,ほうふく
http://www.wikidata.org/entity/Q1716124,国道,こくどう
http://www.wikidata.org/entity/Q1767692,母親,ははおや
http://www.wikidata.org/entity/Q1779694,紅白,こうはく
http://www.wikidata.org/entity/Q1786531,精通,せいつう
http://www.wikidata.org/entity/Q1899093,鼻毛,はなげ
http://www.wikidata.org/entity/Q1937254,時雨,しぐれ
http://www.wikidata.org/entity/Q1967278,国道,こくどう
http://www.wikidata.org/entity/Q1970852,波動,はどう
http://www.wikidata.org/entity/Q1996502,月毛,つきげ
http://www.wikidata.org/entity/Q2046665,中将,ちゅうじょう
http://www.wikidata.org/entity/Q2057998,脳波,のうは
http://www.wikidata.org/entity/Q2117711,上院,じょういん
http://www.wikidata.org/entity/Q2145286,代表,だいひょう
http://www.wikidata.org/entity/Q2165325,辞世,じせい
http://www.wikidata.org/entity/Q2259532,司祭,しさい
http://www.wikidata.org/entity/Q2278822,四鏡,しかがみ
http://www.wikidata.org/entity/Q2297224,副乳,ふくにゅう
http://www.wikidata.org/entity/Q2363557,花火,はなび
http://www.wikidata.org/entity/Q2406940,円空,えんくう
http://www.wikidata.org/entity/Q2471478,対馬,つしま
http://www.wikidata.org/entity/Q2585519,見島,けんしま
http://www.wikidata.org/entity/Q2662841,動画,どうが
http://www.wikidata.org/entity/Q2901547,焼売,しゅーまい
http://www.wikidata.org/entity/Q2986426,国宝,こくほう
http://www.wikidata.org/entity/Q3208646,大人,おとな
http://www.wikidata.org/entity/Q3232745,化石,かせき
http://www.wikidata.org/entity/Q3241972,文字,もじ
http://www.wikidata.org/entity/Q3254959,人種,じんしゅ
http://www.wikidata.org/entity/Q3297843,修士,しゅうし
http://www.wikidata.org/entity/Q3661964,銀座,ぎんざ
http://www.wikidata.org/entity/Q4122737,代官,だいかん
http://www.wikidata.org/entity/Q4357164,同心,どうしん
http://www.wikidata.org/entity/Q4390090,大映,だいえい
http://www.wikidata.org/entity/Q4440864,次元,じげん
http://www.wikidata.org/entity/Q4620674,性器,せいき
http://www.wikidata.org/entity/Q4753398,時間,じかん
http://www.wikidata.org/entity/Q4807592,朝臣,あそん
http://www.wikidata.org/entity/Q4826802,選挙,せんきょ
http://www.wikidata.org/entity/Q4840267,悪夢,あくむ
http://www.wikidata.org/entity/Q5368942,天保,てんぽう
http://www.wikidata.org/entity/Q5443441,風神,ふうじん
http://www.wikidata.org/entity/Q5982337,結腸,けっちょう
http://www.wikidata.org/entity/Q6138034,太極,たいきょく
http://www.wikidata.org/entity/Q6148502,海人,あま
http://www.wikidata.org/entity/Q6382533,大隊,だいたい
http://www.wikidata.org/entity/Q6451216,中将,ちゅうじょう
http://www.wikidata.org/entity/Q6501125,接地,せっち
http://www.wikidata.org/entity/Q6785193,修士,しゅうし
http://www.wikidata.org/entity/Q6937490,初花,はつはな
http://www.wikidata.org/entity/Q7333911,里歩,りほ
http://www.wikidata.org/entity/Q7402740,栄町,さかえまち
http://www.wikidata.org/entity/Q7418864,三宮,さんのみや
http://www.wikidata.org/entity/Q7540587,本社,ほんしゃ
http://www.wikidata.org/entity/Q7548402,風花,かざばな
http://www.wikidata.org/entity/Q7827817,年寄,としより
http://www.wikidata.org/entity/Q8050051,人和,にんわ
http://www.wikidata.org/entity/Q8298445,王平,おうたいら
http://www.wikidata.org/entity/Q8525293,白山,はくさん
http://www.wikidata.org/entity/Q9095836,電波,でんぱ
http://www.wikidata.org/entity/Q9335294,洗礼,せんれい
http://www.wikidata.org/entity/Q9377053,一会,いちえ
http://www.wikidata.org/entity/Q10465180,納音,のうおん
http://www.wikidata.org/entity/Q10833317,武士,ぶし
http://www.wikidata.org/entity/Q10926797,国字,こくじ
http://www.wikidata.org/entity/Q11120515,栄町,さかえまち
http://www.wikidata.org/entity/Q11122954,歌人,かじん
http://www.wikidata.org/entity/Q11372674,五輪,ごりん
http://www.wikidata.org/entity/Q11376196,人間,にんげん
http://www.wikidata.org/entity/Q11388480,光永,みつなが
http://www.wikidata.org/entity/Q11396613,判事,はんじ
http://www.wikidata.org/entity/Q11397015,刻刻,こくこく
http://www.wikidata.org/entity/Q11412175,右筆,ゆうひつ
http://www.wikidata.org/entity/Q11418200,和解,わかい
http://www.wikidata.org/entity/Q11419000,善都,ぜんみやこ
http://www.wikidata.org/entity/Q11433349,大名,だいみょう
http://www.wikidata.org/entity/Q11458578,将校,しょうこう
http://www.wikidata.org/entity/Q11482167,平和,へいわ
http://www.wikidata.org/entity/Q11487867,形代,かたしろ
http://www.wikidata.org/entity/Q11496120,戦犯,せんぱん
http://www.wikidata.org/entity/Q11511033,旧家,きゅうか
http://www.wikidata.org/entity/Q11515181,書生,しょせい
http://www.wikidata.org/entity/Q11535721,栄町,さかえまち
http://www.wikidata.org/entity/Q11535722,栄町,さかえまち
http://www.wikidata.org/entity/Q11540942,検校,けんぎょう
http://www.wikidata.org/entity/Q11544861,欠番,けつばん
http://www.wikidata.org/entity/Q11556779,流鉄,りゅうてつ
http://www.wikidata.org/entity/Q11573524,理事,りじ
http://www.wikidata.org/entity/Q11581721,直会,なおらい
http://www.wikidata.org/entity/Q11582848,真人,まさと
http://www.wikidata.org/entity/Q11583191,真打,しんうち
http://www.wikidata.org/entity/Q11591025,神階,しんかい
http://www.wikidata.org/entity/Q11591047,神馬,しんめ
http://www.wikidata.org/entity/Q11591118,禁区,きんく
http://www.wikidata.org/entity/Q11611084,聖水,せいすい
http://www.wikidata.org/entity/Q11637440,軍神,ぐんしん
http://www.wikidata.org/entity/Q11655842,関東,かんとう
http://www.wikidata.org/entity/Q12601604,石油,せきゆ
http://www.wikidata.org/entity/Q12758374,親族,しんぞく
http://www.wikidata.org/entity/Q12889843,春分,しゅんぶん
http://www.wikidata.org/entity/Q13391392,士業,しぎょう
http://www.wikidata.org/entity/Q15663789,東京,とうきょう
http://www.wikidata.org/entity/Q15753091,呼吸,こきゅう
http://www.wikidata.org/entity/Q16200341,張良,ちょうりょう
http://www.wikidata.org/entity/Q16250761,自由,じゆう
http://www.wikidata.org/entity/Q16769388,鳴神,なるかみ
http://www.wikidata.org/entity/Q17081909,暗殺,あんさつ
http://www.wikidata.org/entity/Q17157689,学校,がっこう
http://www.wikidata.org/entity/Q17161004,公主,こうしゅ
http://www.wikidata.org/entity/Q17174469,栄村,さかえむら
http://www.wikidata.org/entity/Q17213558,地図,ちず
http://www.wikidata.org/entity/Q17214132,問屋,とんや
http://www.wikidata.org/entity/Q17219001,白夜,びゃくや
http://www.wikidata.org/entity/Q17223941,大和,やまと
http://www.wikidata.org/entity/Q17238987,一宮,いちのみや
http://www.wikidata.org/entity/Q17239636,音便,おんびん
http://www.wikidata.org/entity/Q17245659,灰色,はいいろ
http://www.wikidata.org/entity/Q17488164,七草,ななくさ
http://www.wikidata.org/entity/Q18024342,春望,しゅんぼう
http://www.wikidata.org/entity/Q18029734,国歌,こっか
http://www.wikidata.org/entity/Q18383546,行列,ぎょうれつ
http://www.wikidata.org/entity/Q18392234,理科,りか
http://www.wikidata.org/entity/Q18458527,林修,はやしおさむ
http://www.wikidata.org/entity/Q19317584,周庭,しゅうにわ
http://www.wikidata.org/entity/Q19801741,暗殺,あんさつ
http://www.wikidata.org/entity/Q20038222,大本,おおもと
http://www.wikidata.org/entity/Q20042341,破門,はもん
http://www.wikidata.org/entity/Q20044089,黒潮,くろしお
http://www.wikidata.org/entity/Q21677553,地図,ちず
http://www.wikidata.org/entity/Q22099601,王平,おうたいら
http://www.wikidata.org/entity/Q22125560,神宿,かみやど
http://www.wikidata.org/entity/Q23582606,裁判,さいばん
http://www.wikidata.org/entity/Q23924662,内積,ないせき
http://www.wikidata.org/entity/Q23947270,少女,しょうじょ
http://www.wikidata.org/entity/Q24890157,間組,はざまぐみ
http://www.wikidata.org/entity/Q25339110,教授,きょうじゅ
http://www.wikidata.org/entity/Q26000647,平野,へいや
http://www.wikidata.org/entity/Q26000735,中原,なかはら
http://www.wikidata.org/entity/Q26212718,難波,なんば
http://www.wikidata.org/entity/Q26437017,大関,おおぜき
http://www.wikidata.org/entity/Q26437483,対馬,つしま
http://www.wikidata.org/entity/Q26439219,中道,ちゅうどう
http://www.wikidata.org/entity/Q26449054,大本,おおもと
http://www.wikidata.org/entity/Q27157565,立山,たてやま
http://www.wikidata.org/entity/Q27238272,三宮,さんのみや
http://www.wikidata.org/entity/Q27242940,新島,にいじま
http://www.wikidata.org/entity/Q27263738,神宮,じんぐう
http://www.wikidata.org/entity/Q27268298,黒石,くろいし
http://www.wikidata.org/entity/Q27306643,神代,かみしろ
http://www.wikidata.org/entity/Q27306656,神代,かみしろ
http://www.wikidata.org/entity/Q27306669,神代,かみしろ
http://www.wikidata.org/entity/Q27500846,自由,じゆう
http://www.wikidata.org/entity/Q27777837,黄色,きいろ
http://www.wikidata.org/entity/Q27795753,国宝,こくほう
http://www.wikidata.org/entity/Q27877361,王国,おうこく
http://www.wikidata.org/entity/Q28414859,大社,たいしゃ
http://www.wikidata.org/entity/Q28692557,灯油,とうゆ
http://www.wikidata.org/entity/Q29383577,空気,くうき
http://www.wikidata.org/entity/Q30926638,男組,おとこぐみ
http://www.wikidata.org/entity/Q34632576,真人,まさと
http://www.wikidata.org/entity/Q38279421,呼吸,こきゅう
http://www.wikidata.org/entity/Q45184195,三界,さんがい
http://www.wikidata.org/entity/Q47092412,五味,ごみ
http://www.wikidata.org/entity/Q47101283,希望,きぼう
http://www.wikidata.org/entity/Q47277924,春望,しゅんぼう
http://www.wikidata.org/entity/Q47673674,林立,りんりつ
http://www.wikidata.org/entity/Q49657559,松島,まつしま
http://www.wikidata.org/entity/Q49657582,松島,まつしま
http://www.wikidata.org/entity/Q53952567,食事,しょくじ
http://www.wikidata.org/entity/Q55050638,新音,しんおと
http://www.wikidata.org/entity/Q55521208,常世,とこよ
http://www.wikidata.org/entity/Q55731317,家族,かぞく
http://www.wikidata.org/entity/Q60260150,集合,しゅうごう
http://www.wikidata.org/entity/Q60260165,集合,しゅうごう
http://www.wikidata.org/entity/Q60260901,体液,たいえき
http://www.wikidata.org/entity/Q60457674,五常,ごじょう
http://www.wikidata.org/entity/Q61093231,報道,ほうどう
http://www.wikidata.org/entity/Q65290550,鉄道,てつどう
http://www.wikidata.org/entity/Q65290690,銀座,ぎんざ
http://www.wikidata.org/entity/Q65843075,王氏,おうし
http://www.wikidata.org/entity/Q67600455,王氏,おうし
http://www.wikidata.org/entity/Q69431229,暴力,ぼうりょく
http://www.wikidata.org/entity/Q79728567,深海,しんかい
http://www.wikidata.org/entity/Q79728789,単位,たんい
http://www.wikidata.org/entity/Q82502708,特許,とっきょ
http://www.wikidata.org/entity/Q86735350,外交,がいこう
http://www.wikidata.org/entity/Q90032746,神代,かみしろ
http://www.wikidata.org/entity/Q90033191,大和,やまと
http://www.wikidata.org/entity/Q93278974,氷点,ひょうてん
http://www.wikidata.org/entity/Q93291367,山菜,さんさい
http://www.wikidata.org/entity/Q97188076,大丸,だいまる
http://www.wikidata.org/entity/Q97202358,大将,たいしょう
http://www.wikidata.org/entity/Q97279508,馬場,ばば
http://www.wikidata.org/entity/Q97310205,青年,せいねん
http://www.wikidata.org/entity/Q101186473,大都,だいと
http://www.wikidata.org/entity/Q102178797,難波,なんば
http://www.wikidata.org/entity/Q102247771,金星,きんせい
http://www.wikidata.org/entity/Q104539641,健人,たけと
http://www.wikidata.org/entity/Q105983770,原村,はらむら
http://www.wikidata.org/entity/Q106995422,純潔,じゅんけつ
http://www.wikidata.org/entity/Q107352034,化石,かせき
http://www.wikidata.org/entity/Q109350311,道徳,どうとく
http://www.wikidata.org/entity/Q110829795,人日,にんにち
http://www.wikidata.org/entity/Q111467505,天女,てんにょ
http://www.wikidata.org/entity/Q111513390,黄泉,よみ
http://www.wikidata.org/entity/Q629,酸素,さんそ
http://www.wikidata.org/entity/Q748,仏教,ぶっきょう
http://www.wikidata.org/entity/Q1084,名詞,めいし
http://www.wikidata.org/entity/Q1845,聖書,せいしょ
http://www.wikidata.org/entity/Q5852,布団,ふとん
http://www.wikidata.org/entity/Q7163,政治,せいじ
http://www.wikidata.org/entity/Q7565,父親,ちちおや
http://www.wikidata.org/entity/Q7569,子供,こども
http://www.wikidata.org/entity/Q8201,漢字,かんじ
http://www.wikidata.org/entity/Q9121,原子,げんし
http://www.wikidata.org/entity/Q9598,道教,どうきょう
http://www.wikidata.org/entity/Q9612,子宮,しきゅう
http://www.wikidata.org/entity/Q11019,機械,きかい
http://www.wikidata.org/entity/Q11206,憲法,けんぽう
http://www.wikidata.org/entity/Q11412,重力,じゅうりょく
http://www.wikidata.org/entity/Q12171,月経,げっけい
http://www.wikidata.org/entity/Q12503,整数,せいすう
http://www.wikidata.org/entity/Q12554,中世,ちゅうせい
http://www.wikidata.org/entity/Q14212,首相,しゅしょう
http://www.wikidata.org/entity/Q15331,治具,じぐ
http://www.wikidata.org/entity/Q16502,世界,せかい
http://www.wikidata.org/entity/Q17160,回虫,かいちゅう
http://www.wikidata.org/entity/Q23538,赤道,せきどう
http://www.wikidata.org/entity/Q23718,方位,ほうい
http://www.wikidata.org/entity/Q23752,牛刀,ぎゅうとう
http://www.wikidata.org/entity/Q25235,時間,じかん
http://www.wikidata.org/entity/Q25322,北極,ほっきょく
http://www.wikidata.org/entity/Q29171,歩兵,ほへい
http://www.wikidata.org/entity/Q29520,中国,ちゅうごく
http://www.wikidata.org/entity/Q32483,文字,もじ
http://www.wikidata.org/entity/Q34414,裏窓,うらまど
http://www.wikidata.org/entity/Q35986,美学,びがく
http://www.wikidata.org/entity/Q37726,陸軍,りくぐん
http://www.wikidata.org/entity/Q38423,軽油,けいゆ
http://www.wikidata.org/entity/Q42603,司祭,しさい
http://www.wikidata.org/entity/Q43115,聖人,せいじん
http://www.wikidata.org/entity/Q43940,小判,こばん
http://www.wikidata.org/entity/Q44337,行列,ぎょうれつ
http://www.wikidata.org/entity/Q49008,素数,そすう
http://www.wikidata.org/entity/Q49389,観光,かんこう
http://www.wikidata.org/entity/Q68833,骨折,こっせつ
http://www.wikidata.org/entity/Q82990,数字,すうじ
http://www.wikidata.org/entity/Q130693,磁器,じき
http://www.wikidata.org/entity/Q146728,水車,すいしゃ
http://www.wikidata.org/entity/Q152002,牧師,ぼくし
http://www.wikidata.org/entity/Q159810,経済,けいざい
http://www.wikidata.org/entity/Q160857,馬力,ばりき
http://www.wikidata.org/entity/Q161524,仮面,かめん
http://www.wikidata.org/entity/Q163727,学士,がくし
http://www.wikidata.org/entity/Q166902,原色,げんしょく
http://www.wikidata.org/entity/Q170417,口径,こうけい
http://www.wikidata.org/entity/Q170518,熱傷,ねっしょう
http://www.wikidata.org/entity/Q177463,木炭,もくたん
http://www.wikidata.org/entity/Q182228,脳幹,のうかん
http://www.wikidata.org/entity/Q183951,気球,ききゅう
http://www.wikidata.org/entity/Q185009,乳清,にゅうせい
http://www.wikidata.org/entity/Q189233,玉座,ぎょくざ
http://www.wikidata.org/entity/Q190007,青年,せいねん
http://www.wikidata.org/entity/Q192628,牛肉,ぎゅうにく
http://www.wikidata.org/entity/Q197204,毛皮,けがわ
http://www.wikidata.org/entity/Q202298,茶道,さどう
http://www.wikidata.org/entity/Q204481,極右,きょくう
http://www.wikidata.org/entity/Q207063,分隊,ぶんたい
http://www.wikidata.org/entity/Q208500,公国,こうこく
http://www.wikidata.org/entity/Q211748,油田,ゆでん
http://www.wikidata.org/entity/Q213204,領海,りょうかい
http://www.wikidata.org/entity/Q214199,重油,じゅうゆ
http://www.wikidata.org/entity/Q215737,金九,きんきゅう
http://www.wikidata.org/entity/Q217627,卒業,そつぎょう
http://www.wikidata.org/entity/Q219426,魚卵,ぎょらん
http://www.wikidata.org/entity/Q224689,西行,さいぎょう
http://www.wikidata.org/entity/Q235155,白人,はくじん
http://www.wikidata.org/entity/Q242182,教皇,きょうこう
http://www.wikidata.org/entity/Q244326,塩田,しおだ
http://www.wikidata.org/entity/Q251395,赤軍,せきぐん
http://www.wikidata.org/entity/Q256490,将軍,しょうぐん
http://www.wikidata.org/entity/Q264655,軍旗,ぐんき
http://www.wikidata.org/entity/Q273125,弓道,きゅうどう
http://www.wikidata.org/entity/Q276015,論語,ろんご
http://www.wikidata.org/entity/Q287709,少将,しょうしょう
http://www.wikidata.org/entity/Q290691,悪役,あくやく
http://www.wikidata.org/entity/Q313336,神農,しんのう
http://www.wikidata.org/entity/Q318064,道元,どうげん
http://www.wikidata.org/entity/Q330284,市場,しじょう
http://www.wikidata.org/entity/Q342658,官報,かんぽう
http://www.wikidata.org/entity/Q375928,下院,かいん
http://www.wikidata.org/entity/Q378547,黄忠,こうちゅう
http://www.wikidata.org/entity/Q403130,上方,じょうほう
http://www.wikidata.org/entity/Q457972,管仲,かんちゅう
http://www.wikidata.org/entity/Q459821,運命,うんめい
http://www.wikidata.org/entity/Q466621,番付,ばんづけ
http://www.wikidata.org/entity/Q484511,帰納,きのう
http://www.wikidata.org/entity/Q488506,無我,むが
http://www.wikidata.org/entity/Q494602,竹島,たけしま
http://www.wikidata.org/entity/Q504106,長屋,ながや
http://www.wikidata.org/entity/Q529012,内閣,ないかく
http://www.wikidata.org/entity/Q553927,丸紅,まるべに
http://www.wikidata.org/entity/Q557709,地金,じがね
http://www.wikidata.org/entity/Q572879,左官,さかん
http://www.wikidata.org/entity/Q582170,将官,しょうかん
http://www.wikidata.org/entity/Q611644,司教,しきょう
http://www.wikidata.org/entity/Q621460,旧神,きゅうしん
http://www.wikidata.org/entity/Q642683,寒波,かんぱ
http://www.wikidata.org/entity/Q642765,空海,くうかい
http://www.wikidata.org/entity/Q657208,東雲,しののめ
http://www.wikidata.org/entity/Q660947,客家,はっか
http://www.wikidata.org/entity/Q679462,重源,ちょうげん
http://www.wikidata.org/entity/Q687663,希望,きぼう
http://www.wikidata.org/entity/Q690109,兵科,へいか
http://www.wikidata.org/entity/Q696966,時宗,じしゅう
http://www.wikidata.org/entity/Q698938,王平,おうたいら
http://www.wikidata.org/entity/Q715286,黒石,くろいし
http://www.wikidata.org/entity/Q727067,迷信,めいしん
http://www.wikidata.org/entity/Q730266,文久,ぶんきゅう
http://www.wikidata.org/entity/Q734832,誤植,ごしょく
http://www.wikidata.org/entity/Q746177,青春,せいしゅん
http://www.wikidata.org/entity/Q746549,料理,りょうり
http://www.wikidata.org/entity/Q750454,力率,りきりつ
http://www.wikidata.org/entity/Q783794,会社,かいしゃ
http://www.wikidata.org/entity/Q789960,番茶,ばんちゃ
http://www.wikidata.org/entity/Q798505,上場,じょうじょう
http://www.wikidata.org/entity/Q820477,鉱山,こうざん
http://www.wikidata.org/entity/Q834347,三筆,さんふで
http://www.wikidata.org/entity/Q837593,布団,ふとん
http://www.wikidata.org/entity/Q855113,明王,みょうおう
http://www.wikidata.org/entity/Q858893,敬礼,けいれい
http://www.wikidata.org/entity/Q865416,院政,いんせい
http://www.wikidata.org/entity/Q896403,果実,かじつ
http://www.wikidata.org/entity/Q907647,行司,ぎょうじ
http://www.wikidata.org/entity/Q909302,石高,いしたか
http://www.wikidata.org/entity/Q909452,皇室,こうしつ
http://www.wikidata.org/entity/Q950799,馬具,ばぐ
http://www.wikidata.org/entity/Q970153,子役,こやく
http://www.wikidata.org/entity/Q973085,打刀,うちがたな
http://www.wikidata.org/entity/Q1001051,仏典,ぶってん
http://www.wikidata.org/entity/Q1028181,画家,がか
http://www.wikidata.org/entity/Q1041984,銅鏡,どうきょう
http://www.wikidata.org/entity/Q1048979,月島,がつしま
http://www.wikidata.org/entity/Q1064063,私鉄,してつ
http://www.wikidata.org/entity/Q1066018,東映,とうえい
http://www.wikidata.org/entity/Q1070893,馬力,ばりき
http://www.wikidata.org/entity/Q1079102,平氏,へいし
http://www.wikidata.org/entity/Q1133663,参議,さんぎ
http://www.wikidata.org/entity/Q1145262,宝永,ほうえい
http://www.wikidata.org/entity/Q1145754,元文,もとふみ
http://www.wikidata.org/entity/Q1148214,五経,ごきょう
http://www.wikidata.org/entity/Q1153916,栄区,さかえく
http://www.wikidata.org/entity/Q1178087,竹島,たけしま
http://www.wikidata.org/entity/Q1193078,応永,おうえい
http://www.wikidata.org/entity/Q1193577,永正,えいしょう
http://www.wikidata.org/entity/Q1196535,農家,のうか
http://www.wikidata.org/entity/Q1196717,映画,えいが
